,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,Z,C,y,true_sf
0,-7.902820391197589,-7.385046569158096,-6.794631876789083,-6.4662947544563725,-6.089876767649264,-7.406357931909874,-6.093552291619995,-6.499774302184042,-6.320634609571621,-6.257026726255852,-6.681334538827722,-7.300662503080176,-7.46481008569113,-6.666499452719221,-7.698304570542638,-6.513447046355283,-6.669587799961349,-7.911721491041363,-6.920306608158913,-6.6511609284779105,-6.366317256296795,-6.102006572308495,-6.121495660700559,-7.505297120115122,-5.89085338810244,-7.603519213224897,-6.196636018118406,-7.699790119203456,-7.252744660720198,-6.604139190700834,-7.561818419527224,-7.2384618265327205,-7.683368261223675,-7.900193182904946,-6.224517802362963,-6.787179791749015,-6.463051859916007,-6.211620840275086,-6.8041763237762245,-7.8657466691564,-7.6361904904508595,-6.529622947052243,-6.007122451340554,-7.182610064009368,-6.608238192886753,-5.996235685123923,-6.822854077773419,-7.7611309398157635,-7.2356312832856275,-6.616292950874844,0.0,0.0,2935.3967762908965,0.9541357002273689
1,-7.841413473716282,-7.7312070622516815,-6.904348160228872,-6.266831991342113,-6.264345630946757,-7.8662164139866055,-6.361585372670372,-6.8579742930216625,-6.4296458857848995,-6.495844525354361,-6.832156258931253,-7.259858610856505,-7.861412542457632,-6.14566222978034,-7.921002346105834,-6.545904008215724,-6.654051516264873,-7.701273862875831,-6.665671615673653,-6.108685744593603,-6.3164854017586665,-6.224038182326191,-6.289594517965941,-7.697165998364994,-5.842825583120676,-7.512614354416779,-6.29811297329667,-7.728055144736863,-7.656109758903299,-6.772581418914185,-7.386169882523188,-7.512152673067207,-7.697768405715957,-7.983462295980692,-6.229744376434264,-7.133125569361528,-6.584741665627166,-5.910098313982967,-6.754426449783935,-7.896751464520101,-7.620820822489323,-6.270631063039985,-6.073534918720366,-7.1612354230875646,-6.5131039239319115,-6.046144229480973,-7.24761863249439,-7.677760635182352,-7.294408021171821,-6.620854998407121,0.0,0.0,3299.840337680171,0.8640056849255671
2,-8.126841330126348,-7.452907028827605,-6.676113123277006,-6.292855619061319,-6.358383492278946,-7.542777575024308,-6.234965964292703,-6.530145073408537,-6.178960547719259,-6.431932909657801,-7.126817834598763,-7.171642639706543,-7.557288289056114,-6.506340986194328,-7.6181315053592495,-6.470731220981468,-6.383947631134658,-7.914870055348845,-7.263007628238654,-6.560845843257662,-6.788746698871309,-6.279093262212961,-6.363083917905401,-7.670019518295981,-6.050857278070251,-7.588410099188169,-6.019730303240794,-7.918050589963854,-7.450619384052391,-6.551246875451339,-7.25066958977265,-7.580970906730817,-7.204465462781932,-7.8190111673957645,-6.2019140972478315,-6.843650728171197,-6.985763033891543,-6.094441272217713,-6.822218650256856,-7.79538989069379,-7.231275430817453,-6.467621866409677,-6.166129558043318,-7.406115257054595,-6.566861696935723,-5.981971909165636,-7.342698559135886,-7.674034766253747,-7.672003059468805,-6.595403212710412,0.0,0.0,3327.7295741404146,0.8389188447870727
3,-7.827317866200627,-7.670326568469074,-6.832309632957223,-6.227629858099153,-6.520081111216322,-7.644417656244546,-5.720072475678352,-6.590060837521535,-6.017015031975048,-6.223503706190869,-6.863691774422197,-7.279307708772832,-7.552909157549011,-6.446406722251846,-7.752889580304413,-6.075222307872219,-6.515448716332448,-7.939683453429966,-7.00347076540145,-6.398877412730364,-6.386281230109438,-5.874241942942793,-5.9022822972225235,-7.606600517877079,-6.0517299947887535,-7.697719156662016,-6.289622492882634,-8.0478464616013,-7.421150079998388,-6.337514812163518,-7.479900544714417,-7.23502958355693,-7.546984471313388,-7.7541475194253895,-6.12721874173827,-6.5943575015787665,-7.020693073516142,-6.461370276140265,-6.626938806734479,-7.801220241247669,-7.653860352012082,-6.055158688611769,-6.021826522863575,-6.867451216246673,-6.170592057644498,-6.234354730318915,-6.840043745160355,-8.060234938341358,-7.2759682853002134,-6.912978802219902,0.0,0.0,3105.1191699605924,0.8326513341964601
4,-7.794661284400186,-7.726119343428593,-6.831794948247448,-6.490604352150331,-6.553180899077165,-7.797131546811018,-5.990437509548023,-6.822290467760363,-6.318290188537444,-6.079627242935796,-7.045398772620854,-7.132397034828796,-7.290221932992576,-6.356586202110958,-7.42903047627297,-6.420583076483181,-6.563135599810649,-7.857969763037785,-7.127367116862794,-6.298148430666236,-6.529017320688859,-6.169521284749675,-6.458412610186391,-7.582092001946569,-6.159779499411296,-7.2535195080116175,-6.207058600765791,-8.291994442168239,-7.383577724438256,-6.444070969511054,-7.29949917707979,-7.4272269151660115,-7.665661307909566,-7.9321118500449765,-6.436571143568084,-7.056648823126024,-6.280866446719443,-5.9169674684053986,-6.9996999309199746,-7.777309596512849,-7.760102407134526,-6.253266162782802,-6.255589615177049,-7.232326632228147,-6.414293274284998,-5.886096663605994,-6.719224078409511,-7.609359453915243,-7.72823264193525,-6.71786305320214,0.0,0.0,3173.2321855907194,0.8987736404257656
5,-7.7476396983745195,-7.589437831558175,-6.694530288451336,-6.389275209164185,-6.833553326137291,-7.465564019084553,-6.155959656163145,-6.971205614583203,-6.2097340301592885,-6.564422181815514,-6.863441331958895,-7.2049472259610585,-7.614825292143848,-6.365320220061521,-7.346641068596117,-6.514613808159081,-6.660853651465718,-7.972131270298507,-7.1392647014429995,-6.118988314675537,-6.360859306977212,-6.170476483872401,-6.404170370352078,-7.330217916367307,-5.927588826672803,-7.533159031441462,-6.1825706222804016,-7.9850789965068145,-7.398152724690645,-6.654726348417017,-7.410270758627303,-7.246894582154992,-7.442495502799468,-7.833583114442901,-6.425200727397611,-6.701393551539098,-6.578119459905048,-6.160751517232914,-6.899533152851353,-7.85456097514076,-7.6926728214036455,-6.332342366177056,-6.285038743803652,-7.2066833421208605,-6.72415487641805,-6.042597145400615,-7.012369011575254,-7.242543441367159,-7.569167756625685,-6.5126810807031195,0.0,0.0,3132.4084905754225,0.9029992571079423
6,-7.902257205415662,-7.760752146297773,-6.69276571721681,-6.278747076915557,-6.524235374500612,-7.571767369876694,-6.201046841113982,-6.5494383397841185,-6.173679488986451,-6.5979700013355025,-6.7225687889425085,-7.482934309061349,-7.5237714799571185,-6.41467881892334,-7.387454032301444,-6.487562144865317,-6.408662057013154,-7.507874160330327,-7.200939058977038,-6.301910447247146,-6.385233253573051,-6.367134839314981,-6.289717816088792,-7.836694567778554,-6.1467288318846505,-7.275377927959628,-6.111768853748362,-7.920534039835177,-7.03654122038533,-6.966829034979464,-7.211495069118211,-7.6263264303322025,-7.777680510007342,-7.979666833952062,-6.108356615713809,-7.02470787749574,-6.778518659091142,-5.866299232300349,-6.56153381637005,-7.975943820918234,-7.445550452398681,-6.38663658691365,-5.829896663259685,-7.090905521038834,-6.510144500431022,-6.182990013573145,-7.300516152162482,-7.848564263603036,-7.07794011782332,-6.810322429169331,0.0,0.0,3031.8493079042196,0.9510450624020381
7,-7.830205946809253,-7.273528492916487,-6.656014322354327,-6.170951123404032,-6.5279648245632265,-7.692186631700898,-6.211995591969253,-6.765944592225637,-6.21502170369358,-6.561888865008346,-7.026619740429007,-7.230642211184777,-7.507440828385666,-6.600663048114978,-7.969698792121871,-6.243597613847889,-6.210928242055415,-7.794469287908457,-7.185199923003552,-6.093979894479971,-6.761555124423229,-5.919939110240742,-6.154399700837914,-7.583441068411614,-6.092066634710717,-7.520258912642579,-6.049081641302605,-7.784176291940876,-7.654842274073917,-6.5491441982839635,-7.227801071483663,-7.573664786472003,-7.425289292823647,-8.000632309083246,-6.44982851666943,-6.699681236843469,-6.563930632327182,-6.13628146833536,-6.884391084911482,-7.764291886077213,-7.648647503678939,-6.318550679721564,-6.1815566184030795,-7.180215499508706,-6.516843472706108,-6.206127394303187,-7.121473996122599,-7.413859693653248,-7.814518726030474,-6.613397254005727,0.0,0.0,3137.8449283923255,0.910591830293833
8,-7.84805162489491,-7.730362273458081,-6.6324326049416955,-6.713463341066915,-6.693989224337985,-7.806881254712654,-6.029515735398481,-6.707522899119841,-6.400491933728962,-6.264386949858691,-7.226310522343503,-7.172306991009565,-7.5413792232054595,-6.322568179788143,-7.520445072614302,-6.527948105725383,-6.763849293746961,-7.8342266815333765,-7.171227809777453,-6.165515123499605,-6.305955563579744,-6.142071319102148,-6.756383194715864,-7.486490576041501,-6.321082755339803,-7.263964675520599,-6.521561083705388,-8.067160620813937,-7.482968428636109,-6.658010885454331,-7.498215322312524,-7.205030928067815,-7.582050842017379,-7.7782222300356825,-6.421599935592613,-6.924728407980105,-6.941662595925991,-5.742078697846637,-6.542536651817652,-7.957210201574317,-7.509952123192525,-6.287605181367864,-6.219533109532981,-7.509971607415039,-6.426043172675612,-6.043892474165048,-7.215412767953691,-7.582848351779182,-7.451434468844185,-6.516385580818262,0.0,0.0,3091.357410104541,0.9739251689618682
9,-7.761532549980012,-7.41120593334208,-6.779138980935495,-6.349323620057892,-6.63380024102685,-7.853366217748574,-6.071021926426797,-6.870193990039872,-6.284209369498576,-6.23475945654756,-6.940610784934845,-7.332438271022482,-7.638418278060803,-6.485502597257053,-7.55717828097864,-6.363672174950636,-6.63110771391768,-7.869679060090965,-7.078044833352792,-6.191802048852462,-6.695169147263771,-6.45719154541252,-6.113318299685583,-7.641403498140876,-5.951020130956426,-7.626025744830903,-6.0975012156532165,-7.890319839676494,-7.705980534376358,-6.906248467122156,-7.311194770763956,-7.621957837405844,-7.912609023393807,-7.5678118516421256,-6.187140007991996,-6.798410038352652,-6.780563947900724,-5.959461825107072,-7.022985424464901,-7.701888512656732,-7.853444899222753,-6.525233357717347,-6.011366392156338,-7.443004658637006,-6.632628982657228,-6.16356036531876,-6.84450849181727,-7.663587073845041,-7.077166935201587,-6.775649510252995,0.0,0.0,3345.1219461569,0.8584930303163658
