,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,Z,C,y,true_sf
0,5.299827041582046,1.2368495215118782,4.996851615828647,2.3233329591951373,2.992439608139875,3.6572481688950464,4.930500710848992,4.305113773488413,4.346161706518055,1.3935591298603431,4.477798174320939,5.604700530907603,4.324879725174136,1.2187410068409936,2.537248919007859,5.095676218086074,3.800275236262614,1.7351395242741958,4.054586208145016,3.4565426560817327,2.880803297305855,1.3930905297299974,5.594454585474666,2.4424168653862073,4.126273675529189,1.2750571367852621,1.1831354075791018,5.6929531886466,4.636224215099929,3.0152292711657207,2.1105352021738355,2.443307732543031,1.0071739524800885,5.195724173594304,5.4829524509134036,0.5788552998037975,4.2402750886859675,0.8849655900782731,2.21875923893748,3.28311011866602,3.1767543511527627,1.8306978417742428,0.9682604142229703,1.9454229415989814,5.251571025098836,4.068963394626938,5.953559194272846,3.0225730682158147,5.543542490430078,3.970753606766012,0.0,0.0,5296.8817176236835,0.9270532985139348
1,4.900342627966165,1.1709440634793904,5.343211229951574,1.3482917060839938,2.7954678038721434,3.5999073569272673,4.645010098954448,4.060378670232573,4.784588554100405,0.8123867985392575,4.450795613126966,5.494754772481516,4.297722898468908,1.5675724785607899,2.1772021781751265,5.448469346931642,3.6128632109597576,1.5337353169721075,3.6944760922674997,4.631626541730717,2.108492097208445,0.9123057918926281,5.065134272901517,1.8448910391831663,3.5505395967491507,0.8467528989714425,1.2380625654642647,5.746098799566319,4.678985924605541,3.2352677524204423,2.490964675220027,2.472514548215112,0.9712967386942801,5.0466812140671475,5.39435689388383,0.8489145818279992,4.011022860371566,0.5345565530870784,1.5403764451112218,3.240149207603143,3.0891216956676995,2.2057441865451897,1.1385393997579336,2.2421547661042385,5.177894032792992,3.80768553818783,5.766542111340959,3.067148907259449,5.256250252028371,3.9806889736337787,0.0,0.0,4344.578744946404,0.9391980604973739
2,5.077891820831582,1.3244599359264817,5.640947388308921,2.241024746201164,2.6144610950311065,3.5864595411459255,5.131373214156505,4.030062716812064,4.459833688516595,0.7035028025981944,4.657055744431257,5.4788519294191955,4.289871724863461,1.0460741550700017,2.547248437323618,5.001771492220185,3.4201442475406467,1.7392948230804797,3.719435439978348,4.0871260025898835,2.4434934375283106,1.2158822611208706,5.773355695513357,2.3378944872748564,3.6214692773571096,1.5751393773010214,1.175479046544057,5.263669810065847,4.199380522082762,3.321108186813961,2.1225783941333014,2.427662133216905,1.1575284865234774,5.431144473403032,5.458256674380119,0.34259801083644914,3.862094488684254,0.4184731877438401,2.2426711611890195,3.315699913163278,3.3638952799504818,2.3941863309836156,1.088166151205193,2.0715220046154452,4.5937957046061095,4.429947684507458,5.440854755429693,2.890343900242734,5.366773794975724,3.840147765491639,0.0,0.0,4372.389903668295,0.9765962158667361
3,5.3410253730149675,1.284765733825818,4.994272005210927,2.2349632736870646,2.61435373618472,3.234602871155677,4.2471363365895005,3.9961788954231228,4.807613152565066,0.8125857851422859,4.476082755212329,5.144627954604974,4.311575023746825,1.4046511422994357,2.646252408157349,5.773250647074727,3.522164970488315,1.3017019051827838,3.686303268191348,3.9985915820814326,2.8656043805501126,1.330748248311847,5.701723312660706,2.361714221376695,3.4333935920168765,1.0818799740274752,0.7286530474969306,5.4581721288730085,4.98053605007031,3.229429217954132,2.269679058744403,2.6967516960047364,1.2461361876922117,5.4211065726793075,5.435028573155467,0.906615538729471,4.146801797940291,0.5404619765262881,1.7302695634887837,3.4793718266849045,3.0929710927460077,2.5482954702138243,1.353225435111731,2.2251649297735523,5.072266624470718,4.146106601596561,5.432715000142027,3.3342894314275227,5.221022736516332,3.957693376577342,0.0,0.0,4760.274429043613,0.9442885468640213
4,5.167891679656461,0.5275115318476703,5.070650783360725,2.2157446943456915,2.544869487826406,3.7894039466214395,4.8268172024827924,3.809905087238832,4.727717076759673,0.7342668792972464,4.719802754948138,5.254111915619269,4.005157619223535,1.0347533508136246,2.5674623241192607,5.251020701050163,3.301597507714625,1.662716815315611,4.125603137104787,3.9853032466330367,2.6093916531171426,1.2372081327226816,5.514083176905605,2.214282275528941,3.787136184015513,0.9072718920897553,0.8994303279111238,5.351678882374155,4.599907969154311,3.440286579815156,2.4318203159612124,2.523970762454272,0.8512272120868255,5.39018656838763,5.127131223761475,0.9928515815574868,3.5610229929491655,0.9969201756500465,1.8182098623116092,3.252397362346974,2.6969396779211774,2.5006195953607806,1.4056873103909897,1.996931945282256,5.301906817308519,4.44643272600053,5.64139807039185,3.157706378174615,5.552126893743766,3.7126413111314367,0.0,0.0,4450.45880319442,0.9467890794053591
5,4.861023559092544,0.8084789265971151,5.508178116899084,2.1495661427052823,2.8505385821414264,3.313607068022143,4.837689955793144,4.373484735755552,4.697731184597183,1.1886381366823098,4.616215283627312,6.320766468443015,4.576736417184308,1.4374712850757343,2.0828071246441873,5.241040615751599,4.022649752132229,1.9616391340598152,3.570112372219986,4.521782823963413,2.3239321434091504,1.316679213165014,5.040015590879893,2.726446056450351,4.17957652010373,1.532894614884687,1.0437024912881172,5.414547276933709,4.744960475530339,2.993917977887517,1.827254095933601,2.860810378010029,1.470036500675445,5.122590628337834,4.945032679752224,0.9883036535787388,3.9612326704594625,0.5786032874773468,1.964973489549811,3.256339523811503,3.4145380614722898,2.0125473356602717,0.8708095782868283,1.9329537256144527,5.274108058005202,4.32056450109145,5.290861032967163,3.2921219854284,5.209542451385784,3.803785351584508,0.0,0.0,5293.206439648547,0.861302848776367
6,4.880672473295152,1.0323625423100742,5.845182924983693,2.060723932926295,2.9846873582169766,3.680024569911913,4.680930290365721,3.946596722667676,4.539868469856362,1.161419717803617,4.5888019004249445,5.61054241963077,3.9516147572257756,1.2874676570998556,2.367048309701628,5.103310334952602,3.949979055949367,1.4389449734253692,3.8032310651180308,3.9856526584021985,2.467761688532453,1.0831787890543878,5.363452946087474,2.172426005850589,3.8259346562848062,1.1691917551377582,0.9997160071398059,5.403283849070626,4.443284959529801,3.4009960906771775,2.5157958656958237,2.5219367767915175,1.610410017746915,5.325682444273085,5.432967672362318,0.9665840266471502,3.8235066392607204,0.9096688477172458,2.136161504156764,3.2998967472788574,3.170615386035681,2.5407488048729436,1.0958408559852255,2.6006197635997816,5.02021060035609,3.8095066341541393,5.209560175166655,3.0514481920616445,5.4314238317861046,3.907329209781378,0.0,0.0,4648.0671024702515,0.9338821598469644
7,5.237410021098189,0.8596300561221031,5.315518469095769,2.3914382423496074,2.9317356480345893,3.5203099467960834,4.928881745228496,3.95171371139834,4.995687241838167,0.8987476958502489,4.779758733860813,5.904902447761161,4.096516531835538,1.0567874479342625,2.359705698733106,5.303763992553513,3.6112722216390765,1.6554841284486645,4.343179116398414,4.299556904982995,2.7081987257239453,1.6176126674450737,5.870364999555035,1.771504738651591,3.8100070727743587,1.0235296044055846,0.6133084904754789,4.9490026184443074,4.667107859510617,3.518860667610421,2.8256465763455454,2.7394656612471646,1.050854172270111,4.653170064646668,5.423642606628671,0.8548166908040187,3.7151244758721904,0.389085651359419,2.1211464886064118,3.3495836040367095,3.6016121581333174,2.520720356803518,0.8068142813528585,1.9632036780364837,5.547628566521824,4.000491000164167,5.513956900751898,3.3572197352435182,5.18062792345786,4.278116262347541,0.0,0.0,5337.762043906802,0.9559204301430722
8,5.003752085944428,1.2935439227282137,4.9719186517384015,1.896301592990707,2.9464225172684406,3.4510990361796607,4.768969115913897,4.254886248035247,4.755300102832167,0.9448045799117379,4.95884676238658,5.880701051161522,3.859390393010246,1.3090191015073949,2.2221646153836394,5.511225084502259,3.6436922583226963,1.5838922250782068,4.169043213147035,4.238845119734516,2.5345719097917914,1.41151791913665,5.73017910536567,2.1380021683487067,3.9223490627018625,1.1283460782238834,0.8824858385049069,5.724082426072649,4.663043070736734,3.4407792983467176,2.183706961732732,2.35446024565952,0.7397145416410661,4.738392040390224,5.467167210769003,0.12220872912382663,3.7086704958901024,0.6404638858787736,1.7406357267257464,3.4201846638842017,3.1183057598421073,2.2204300542094084,1.0926416240307808,2.058253081108259,4.765943592435627,4.563831373267758,5.324325893241935,3.0691399972235693,5.1251866134237805,3.584848310083542,0.0,0.0,4987.412632006224,0.8059498344796078
9,5.048231420364016,1.596573766833634,5.045880895299681,2.1131923380931217,2.765143181688257,3.633177497477603,5.030778781344653,4.565544327696017,4.086496343909883,1.0734061180513346,4.437006352545671,5.810926357247656,3.977087738392619,1.278657999419781,2.542699587110065,5.280682683788173,3.4332500547398497,1.6795402854824935,3.3876953470012063,4.260248776932049,2.3602121238223837,1.4497480825016908,5.236327353112793,1.9298215789055715,3.6685245244453006,1.234204855993516,1.146571099920288,5.246041971420656,4.426557294403806,4.139848638294354,2.1891369444095874,2.7443811429661316,1.5710210296308127,5.063591407053266,5.155894639504813,0.40986441609769864,4.008809230100435,0.8313293256906509,1.9581113533207404,3.254543893834124,2.8461463764661343,2.1420453131253354,1.3341612973206258,2.015012719353012,4.8549788996302565,4.08380150631169,5.503318874174147,3.5635501379277437,5.450427520012605,3.7557488428445724,0.0,0.0,4682.619778088255,0.8101071458258009
