,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,Z,C,y,true_sf
0,-7.788626432933476,-7.490848375924428,-6.491196566058141,-6.47492452953082,-6.724456784541932,-7.571098630615707,-5.942978707230416,-6.587905703088221,-6.273379416870969,-6.552065630451199,-7.287692753433958,-7.226579532976048,-7.803178602609743,-6.7811288257917015,-7.493922046428476,-6.39785054407716,-6.5410659659598664,-7.692953300032217,-7.161021962640991,-6.178948556825125,-6.40653720530409,-5.9229050706027815,-6.484680580526627,-7.585166675506946,-5.9364901683545455,-7.412504933126158,-6.158955996339255,-7.816141853492427,-7.851937292300221,-6.68226535123703,-7.420144532208509,-7.356892658628167,-7.655166623951329,-8.033991487892203,-6.662768468920829,-6.5660136603691885,-6.5636063381977845,-5.998288443050178,-6.705788822177022,-7.827048576173184,-7.399035434784843,-6.548532579986572,-5.854460589571622,-7.273616653509386,-6.671562280146405,-6.3689743866520026,-6.8358343924317015,-7.569675153523514,-7.469529331392761,-6.778345457606388,0.0,0.0,2974.01371125588,0.9812240376661433
1,-7.839517117810708,-7.448033176339203,-6.691593345807856,-6.16657554760224,-6.837973428256741,-7.635049737722328,-5.979899829142448,-6.855016196664331,-6.52401026468879,-6.19173489433367,-6.757004404370948,-7.285242487359043,-7.5027511533148585,-6.387063003033258,-7.533245061187977,-6.533301857308737,-6.861047380619894,-7.676782430705262,-7.179530693685817,-6.232934553381008,-6.568767489970023,-6.3950549817280535,-6.215168045466183,-7.675725728081597,-6.580936279339786,-7.461631468225842,-6.43831777610274,-7.926324454243661,-7.4150862878055595,-6.5679364916082426,-7.539159154016215,-7.500143785475142,-7.4062027189303095,-7.679773674227895,-6.372802627957465,-6.871307465298319,-6.539688988027599,-6.176912198964583,-6.665250932563637,-7.9336053572512535,-7.771381927044064,-6.532261139545939,-6.004318416829154,-7.4374681364274595,-6.599626317647981,-6.04202713474655,-7.345309721433086,-7.699918310050392,-7.504882564835094,-6.640506248391297,0.0,0.0,3253.478312701142,0.922649640375177
2,-8.00649214876029,-7.3772995434410955,-6.925089718388155,-6.301309020297876,-6.319189106145911,-7.871426928745219,-6.0097026396319855,-6.398317468714411,-6.333926634058699,-6.353743595680585,-6.740081413355861,-7.2821530868971855,-7.494946689474389,-6.48721868173158,-7.4211949341673975,-6.518058173872493,-6.4010378524461675,-7.638747073568326,-7.085503549750463,-6.375359221267881,-6.390353647187729,-6.2509460003172554,-6.4994531960505055,-7.507452999072215,-6.232406456971383,-7.612893253617749,-6.0643630636875505,-7.842141658023218,-7.4716930602742115,-6.591140327397829,-7.716474269001186,-7.415785333771599,-7.712129530574155,-7.699865258734032,-6.563496297957767,-6.649368902110247,-6.318637200103171,-6.202720033840379,-6.445538658086053,-7.90304436632895,-7.5926642171876395,-6.3396567603254725,-6.087660529339717,-7.245887040538324,-6.630839191676212,-6.132934412050055,-6.851107226606522,-7.730326549398216,-7.3888265723015,-6.86395366173431,0.0,0.0,3168.651412057396,0.8731325368922992
3,-7.636733100969342,-7.651938632838852,-6.505643282334026,-6.422441757872164,-6.409313441048078,-7.5955431319920645,-6.162276363473188,-6.419933435766776,-6.42988748430031,-6.542041531006304,-7.069375387760314,-7.179456349281219,-7.550948375271962,-6.314662565428772,-7.662407502153375,-6.281928506343495,-6.443322156278538,-7.842630987960914,-7.2576458074531445,-6.075247170369592,-6.3314157476095145,-6.201455282928395,-6.341848935934771,-7.396783438881882,-5.949812871272685,-7.451554179345843,-6.237418273370845,-7.841575798235662,-7.661808256994584,-6.815966894887647,-7.61277548360728,-7.243491171526791,-7.5665893696336655,-7.807736091000707,-6.671406764066166,-6.981259245990959,-6.683237421900999,-6.424465953464618,-6.749273930304784,-7.893330729138693,-7.5912017419561515,-6.729375563770637,-6.02862385122165,-7.1090135889509325,-6.341301694257028,-6.024525176372914,-6.847292289855399,-7.954908662171892,-7.496384758742161,-6.861170327246816,0.0,0.0,3099.184119021847,0.9490462642163978
4,-7.752183857391433,-7.3806030344741025,-6.5294202562075405,-6.2908194204047785,-6.5569334517589315,-7.657947621524072,-5.9829372503880185,-6.802095412987955,-6.607963612540175,-6.470612849243323,-7.2217895371509195,-6.919816056850212,-7.47529398068482,-6.563252798089434,-7.853920601869579,-6.643298803739274,-6.5080061911426,-7.820396191052044,-7.224049107823961,-6.404068751347379,-6.616574953913276,-6.294505996497768,-6.167440275755984,-7.3565427670311285,-5.9907838481739635,-7.462959860859226,-6.341095758923374,-7.813601269872746,-7.097815092854683,-6.768838494077658,-7.624314996026628,-7.298659930959136,-7.638599258653674,-8.151718048083245,-6.387733784044623,-6.675048392581004,-6.615408726822268,-6.0848787916660525,-6.766906023051825,-7.726043770906341,-7.795044423367793,-6.41475875877626,-6.053897477530964,-7.393747991322575,-6.615776793146377,-6.290089542167402,-6.81716042754947,-7.740147650932648,-7.288644034311813,-6.74429412234991,0.0,0.0,3196.108431055739,0.9167189498142283
5,-7.754853431816931,-7.479707567974287,-6.513190901360151,-6.313056397952103,-6.574924446651368,-7.470195264937477,-6.3675186076805605,-6.824829057480185,-6.4860862726145765,-6.748277234278862,-7.019754595967042,-7.251598987430051,-7.507375234516803,-6.437194399165286,-7.921611362880647,-6.519600089345738,-6.364549205391268,-7.392907827861014,-7.150111255155217,-6.3307628637755755,-6.802424970019486,-5.973652299207243,-6.393627716754152,-7.2247827842465,-6.0392126670547,-7.5450662784318965,-6.164230129578826,-7.87405455256168,-7.426067589726954,-6.560309693488063,-7.573306182117271,-7.368925950231852,-7.688658209471375,-8.068247563696135,-5.979929645586368,-6.874326190131459,-6.961617302606442,-6.065862130898854,-6.813586343214229,-7.869709915632995,-7.172477411378866,-6.007382447380544,-6.098945409384418,-7.321907507250776,-6.762989582981647,-6.278629059126018,-6.883076941699117,-7.418675388139796,-7.558803553760048,-6.5140880457744865,0.0,0.0,3250.569435126482,0.8270861071919605
6,-7.848770628649711,-7.334289334269782,-6.887607430755251,-6.436588051026506,-6.584426323385356,-7.461613306874958,-6.443265369730896,-6.6733109536834805,-6.235615480743909,-6.113831704560195,-7.301705131078784,-6.982874190928514,-7.35060326935919,-6.699889579048273,-7.982373034169432,-6.381727179297615,-6.621724414330305,-7.96011859637207,-7.139046898696113,-6.1078642520027255,-6.899624576919969,-6.093502680027541,-6.436037463975981,-7.726333295351458,-6.061671193694226,-7.706627472979513,-6.297102764308119,-8.046401216311727,-7.5051129707097095,-6.468071573858168,-7.362262555873277,-7.462632434147556,-7.478413953978348,-8.014169887842195,-6.468335090466611,-6.455414867614933,-6.758026347509399,-6.273796747258799,-6.56896455243774,-7.79163435234771,-7.8249282710366215,-6.606207879124725,-6.0010374175676064,-7.1585073681413665,-6.635974877635221,-6.138598942093785,-7.201437308899977,-7.808069185720091,-7.354419016621637,-6.645540360914737,0.0,0.0,3449.006212590415,0.8071001700695402
7,-7.900525962204248,-7.317317860294399,-6.905416303508573,-6.249698982437296,-6.532021442337145,-7.72783524051224,-6.927840793681131,-6.675962758464456,-6.061873006166409,-6.178889934172861,-6.838599277878541,-7.221711341343321,-7.55234662124048,-6.331973420240096,-7.680002220839651,-6.630124297356005,-6.4844081569051895,-7.6457783681487035,-6.910906488811595,-6.169704416595133,-6.341406381650522,-6.093206069750325,-6.544349322197419,-7.4095645951055005,-6.32312903971458,-7.438229351464593,-6.404728280163214,-7.6414895265918945,-7.297735752088121,-6.6001319303409485,-7.30194140218859,-7.778595038802938,-7.726716041145076,-7.957916793528429,-6.422729438843731,-6.724020409022545,-6.709993407605535,-5.99038574641362,-6.745280320088737,-7.704047385121139,-7.004109083525144,-6.40459481006703,-6.287754648578596,-7.357132788201222,-6.600182871530904,-6.027961989767059,-6.772648816438273,-7.71573499243637,-7.517808083863575,-6.4887121008033635,0.0,0.0,3036.1928495412317,0.9395964972200532
8,-8.128920641443912,-7.441392046349565,-6.970072620889669,-6.412319108354559,-6.564874152054956,-7.460444811320114,-6.03695862463161,-6.62236947454189,-6.30598732415688,-6.438502311648202,-6.83578264748595,-7.284411068726135,-7.450217080685832,-6.7727844303288345,-7.634275745870096,-6.714272235239974,-6.439592957324501,-7.771501070832407,-7.06755689051294,-6.459745206965134,-6.661278787897905,-6.383931368686379,-6.270382889994471,-7.466491961233507,-6.127671532625571,-7.708425634134677,-6.317331804567231,-7.827735531703974,-7.316049032834586,-6.817574709373016,-7.486644862680887,-7.600424142741063,-7.689469297188545,-7.99527151609042,-6.442362897244785,-6.829548112855411,-6.666653318488719,-6.304496761698765,-6.791952736828083,-7.9978361392164015,-7.630020528700015,-6.672849737423088,-5.95610056081322,-7.29468196161266,-6.698744162310529,-6.322750866190676,-6.745984526217127,-7.788371625016863,-7.605720136434602,-6.750767390303875,0.0,0.0,3356.9406287628694,0.9238059553665576
9,-8.147000741231174,-7.520842073980933,-6.777230484442943,-6.372375487970255,-6.516386319799435,-7.306304171149391,-6.305991373935224,-6.8004676597030915,-6.248416518511745,-6.054023741822672,-6.9522407539608775,-7.1854607836757465,-7.307826523378232,-6.317870882495475,-8.050921173008803,-6.452184735857761,-6.689029967066115,-7.7517024638095045,-7.341061141000792,-6.753531224475103,-6.559610267978486,-6.1208874462307925,-6.517872838522038,-7.336691902393217,-6.141262758045777,-7.2075817190153355,-6.204781738590121,-7.872498793057217,-7.691214638362131,-6.586868838164248,-7.178682212433113,-7.357344132732067,-7.649707819156568,-8.167324848747116,-6.687031295549354,-6.749716547130711,-6.942478922711514,-6.130087602637333,-6.709417761650725,-7.981904254872834,-7.568477334462189,-6.517059115057694,-5.986831704840135,-7.590345940355328,-6.626175319434577,-6.177394633878078,-7.032354105444418,-7.916064085412786,-7.743917243004778,-6.297330224015896,0.0,0.0,3261.3082556455083,0.9398917196513564
