,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,Z,C,y,true_sf
0,-7.756157485841986,-7.6930809645389155,-6.473251188506448,-6.645531994812667,-6.359928237185678,-7.434201245231647,-6.134434633331489,-6.652769398680807,-6.423739494177771,-6.342468653388731,-7.204839594504971,-7.368786616629031,-7.594952354210821,-6.962188888010203,-7.747558024362844,-6.460229937110834,-6.620574788294763,-7.9498326354495505,-6.955566533721901,-6.430254797940024,-6.782393307906413,-5.85133131968611,-6.598926190982712,-7.573828139608599,-6.072642792980484,-7.17017044081014,-5.974654705484246,-8.049803790974403,-7.443687506149366,-6.744594742562539,-7.419647510094337,-7.561388073673295,-7.706909459150786,-8.010106402811848,-6.178954375333452,-6.971406238203113,-6.669797238328031,-6.157202777796801,-6.894691888153467,-7.736381460174456,-7.698557259627495,-6.301965646049977,-6.06488007398943,-7.099990920277706,-6.420672585144316,-6.174477396094116,-6.867912726334492,-7.482357972040075,-7.263467661503328,-6.680575625378111,0.0,0.0,3352.0649675764,0.822051183837966
1,-7.923611977244106,-7.585032495621451,-6.886755577749507,-6.314421935001903,-6.604917439830193,-7.555151149190466,-6.137716048492283,-6.860833160179581,-6.259547989837621,-6.024407114729578,-6.937252450250448,-7.264216405479728,-7.4285913578292195,-6.393598199562474,-8.130508619402354,-6.465731171877494,-6.669725588042335,-8.212130111225152,-7.041705846677501,-6.374842369852808,-6.795701879697447,-6.070899487951753,-6.364009892359054,-7.6095548215739806,-6.306186609709573,-7.547208550724717,-6.0266278156061155,-7.916917960708112,-7.522657684376208,-6.85853985944023,-7.262318333339292,-7.339301923636911,-7.326364054215105,-7.924243740170441,-6.323039750374569,-7.033842589785532,-6.519737827047941,-5.9703432077763265,-6.6154533582830455,-7.638361409768191,-7.585125326162667,-6.506390797450719,-6.368773993283899,-7.264230722733511,-6.765793863443005,-5.8492733415740785,-6.874914092800113,-7.869617166170921,-7.691115595224502,-6.712531684316665,0.0,0.0,3255.300642558769,0.9251065225317692
2,-7.84367546245058,-7.581260377316154,-6.590712987575033,-6.238478182592115,-6.578512042129289,-7.584959366670879,-6.290960822062035,-6.714509854726355,-6.326216206947116,-6.241382292614696,-7.260719957829449,-7.311254334808645,-7.4924161894359775,-6.602610586803063,-7.613940043169678,-6.359389590552441,-6.656782250800291,-7.69933596732116,-6.965842696169915,-5.99222923000403,-6.367170307056622,-6.004827797730926,-6.2726148462611135,-7.457991617308511,-6.135475933211403,-7.909132078859473,-6.277735820836954,-7.960786746242233,-7.339789098743233,-6.630227322610948,-7.212276554728776,-7.870967473900794,-7.602382234900119,-7.560481099506586,-6.554123527077708,-6.6872199150413145,-6.849691886511504,-6.072253963052429,-6.5233642858175465,-8.164672312052694,-7.845452978056487,-6.556618301644868,-5.873261465752221,-7.237049696607052,-6.494453846119645,-6.1220150656987125,-6.911578829617812,-7.560039798123835,-7.6226423082499934,-6.8208416106818905,0.0,0.0,3265.3793489586037,0.8713619067636433
3,-7.8356623244786086,-7.602861684201574,-6.946090401513124,-6.414364789137477,-6.604164801433317,-7.525402795257206,-5.966024511286169,-7.01491137772539,-6.464821481854594,-6.269657404728736,-7.145351982021568,-7.197241964713013,-7.7814666701347415,-6.401126260258216,-7.614538944677939,-6.299488930754807,-6.543837094380429,-7.670326097264558,-6.8688076556152,-6.301712573142324,-6.3739073601926,-6.038469449015553,-6.315352061307895,-7.533955408852605,-6.205580572376466,-7.254103223227528,-6.054672445016253,-8.001485049699474,-7.666426512265341,-6.370112246955082,-7.1567475251690995,-7.559561460829538,-7.490857465024894,-8.029541972234542,-6.481237114887872,-6.909117742552173,-6.615851989427205,-6.282460017412896,-6.784404283690408,-7.845165871363394,-7.487624867322359,-6.37542301146135,-6.060517679419837,-7.148552124780172,-6.50492832280748,-6.272067678389418,-7.211521081394319,-7.590743185962747,-7.478099395219347,-6.362608131545145,0.0,0.0,3146.441826021389,0.916428690495515
4,-7.630741878744368,-7.631431233496041,-6.7825811354958665,-6.118926943926336,-6.567646476146287,-7.658030067560979,-6.4020340482773745,-6.84619975356999,-6.043573529423439,-6.059303789516732,-6.7744753939425095,-7.303355743496991,-7.465060620624766,-6.6128099371808835,-7.398911992322432,-6.218230670489383,-6.6205954588902545,-7.72877838635244,-7.102409955890389,-6.2259237398297,-6.509502427423852,-6.329718606676504,-6.1468988072151225,-7.810627789427391,-6.207686752859624,-7.4200250800074254,-6.0030723071285035,-7.763155327724303,-7.663377875809078,-6.715010080387573,-7.334452593916164,-7.340482296234652,-7.609523498430964,-8.046270297157278,-6.2817948469432805,-6.725515632201133,-7.0103548688959565,-6.017023092578987,-6.805558505762032,-7.471725244155089,-7.863777772107956,-6.486676053348898,-5.959085662909504,-7.036020245163318,-6.575969794148314,-6.0729780281171735,-6.968967111593739,-7.822744607645006,-7.314465782737205,-6.40825030139455,0.0,0.0,3048.787175092631,0.9291032049788792
5,-7.661073939178123,-7.476659663692256,-6.688016392569603,-6.264342513402454,-6.668392215426947,-7.443151619516004,-6.136853086662596,-6.77434380392466,-6.194967695391451,-6.401948624170026,-6.954684127225357,-7.0771720075336075,-7.706086500331168,-6.372630379974402,-7.581590023241931,-6.386247325316832,-6.85402065740967,-7.641250207702896,-7.1723822124112635,-6.258102608931364,-6.413390348748761,-6.233654119691673,-6.134601701425058,-7.697911907628802,-6.124686920675517,-7.572526994170572,-6.353679514364774,-8.007248868846442,-7.33540460007059,-6.615075090577399,-7.5636493536285005,-7.2499185782353965,-7.8743758780373945,-7.829425063746374,-6.28992757894772,-6.8207175628848615,-6.766129481143373,-6.194356967744742,-6.692947558255309,-7.82128002421637,-7.6343305059251865,-6.5346386313233324,-6.128134489786663,-7.087391818217333,-6.397516981119395,-6.33567155402357,-6.682995518601453,-8.062822536300995,-7.442147168675433,-6.680677811313195,0.0,0.0,3144.358934344067,0.9296679945522921
6,-7.758458329091528,-7.230924884870354,-6.792137406999643,-6.858336728268869,-6.586273757480475,-7.66700912292088,-5.998426428226332,-6.750581469584917,-6.1479795583783945,-6.2152760784256795,-7.042169709416823,-7.252715501680807,-7.6324415420032485,-6.330854419204044,-8.15415893122911,-6.578889093915019,-6.8904412795819,-7.87223005906852,-7.023348101204033,-6.420791052949122,-6.557973727465121,-5.980831212799277,-6.044659892896097,-7.838223909660898,-6.178204494755092,-7.62982549695157,-6.005710204859278,-7.591984415878325,-7.4889748076399565,-6.588924154160958,-7.5756440591625775,-7.319094328192595,-7.702187960780973,-8.157113065686968,-6.241207935764865,-6.772393153434352,-6.849402369516362,-6.113682755600971,-6.63708390507444,-7.770264008688292,-7.616386309415102,-6.5443262143819885,-6.239081033682677,-7.164727379346503,-6.611289398935846,-6.133890680769088,-7.0263383648809885,-7.54058338458313,-7.4851232987132095,-6.650066944007998,0.0,0.0,3046.0723773222985,0.9814518992376449
7,-7.985924836377942,-7.74270565830147,-6.652320884156826,-6.4415466141123146,-6.193357830331447,-6.976610075680047,-6.063448225026924,-6.661713861449884,-6.418591244832611,-6.006651316466779,-7.377598043159903,-7.056616478660871,-7.596999173207531,-6.819326327354884,-7.6674125798545605,-6.506363135596148,-6.4462963748995765,-7.595997399034334,-7.016879887207457,-6.6599099486402205,-6.659693678732928,-6.143343478950419,-6.041867717235947,-7.463784668359822,-5.922658946465378,-7.554266839559099,-6.118626070734872,-7.803141982771266,-7.4616006934938754,-6.776604779281572,-7.546203913248102,-7.590874475078465,-7.731212668490444,-7.880871273108602,-6.442051800292133,-6.778272804062476,-6.463577783342932,-6.302428816782111,-6.876700785503814,-7.874285646063137,-7.177942628480317,-6.570813397346091,-5.982244287732819,-7.340939170478756,-6.591484705101216,-6.013449116415053,-6.956293236706248,-7.596983467087895,-7.683160692751524,-6.864262462254828,0.0,0.0,3146.161106300308,0.9210723584844246
8,-7.712516983315995,-7.711239367821224,-6.792201405970833,-6.272570439719583,-6.232572425320385,-7.731987851087287,-6.028842897420766,-6.837952741554304,-6.535230894927702,-6.6278198685569185,-6.76638601062967,-7.197689543905734,-7.630164800701896,-6.382435497418493,-7.676515854117698,-6.813292010469122,-6.598175599756892,-7.680938898859538,-7.054622730032075,-6.176204075078697,-6.517064506818084,-6.350976415299888,-6.493850093767575,-7.442864048169272,-6.203076457285386,-7.614151482256149,-6.201871743693652,-7.905644316489554,-7.254472562107691,-6.805901848020201,-7.350757320595184,-7.649741532373406,-7.3805773212827965,-7.863998569560804,-6.575925004743828,-6.90058610216699,-6.626426962451279,-6.396749216617342,-6.937871509202632,-7.675742109234102,-7.677263961012405,-6.345324886162673,-5.823821323733964,-7.476010143899574,-6.691237934210985,-6.447956102396159,-7.0962036936401285,-7.709388985320728,-7.585232601433208,-6.590030101624995,0.0,0.0,3330.3040783767683,0.8974592854718363
9,-7.5696725402866605,-7.872508942291151,-6.460503887150164,-6.337738688699627,-6.68937945056594,-7.644402757296809,-6.2483749115786225,-6.711009266050113,-6.136509078508545,-6.450022694221949,-7.354410161745313,-7.029577046888175,-7.62124764433356,-6.232758168579245,-7.742924539860925,-6.670585491924171,-6.413766418587016,-7.791681471406351,-7.433651053596683,-6.451516352367328,-6.681969313250812,-6.151861597506134,-6.288816430655125,-7.727265157385067,-6.0434113513438845,-7.343732507918444,-6.287312913743864,-7.935465220731561,-7.792187544822987,-6.375193745948298,-7.291931106899313,-7.663900843572981,-7.599729262753202,-7.722312359598454,-6.446043653094017,-6.764515305301622,-6.438034989605021,-6.243636446787323,-6.706347385023276,-7.626412482392334,-7.589666853734938,-6.592169367646284,-6.149237435198233,-7.104694018861634,-6.546110038682385,-6.247916471217747,-6.783355298777229,-8.255868373033598,-7.375341308213014,-6.5245325876368,0.0,0.0,3387.1790857776964,0.8163735024809581
