,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,Z,C,y,true_sf
0,-9.581718088843614,-8.834121197571154,-6.890667099472262,-6.2191306715947565,-6.690231664480365,-9.153523987578229,-6.353774879973093,-7.260837172184696,-6.351526963006643,-6.416739615887657,-7.335097064639477,-8.176020446626644,-9.10387399110681,-6.6980290082197795,-9.327614833798572,-6.207503253674955,-6.7955995894307355,-9.694906442039061,-8.249306799834985,-6.408298518820818,-6.657751294776659,-5.88479519086299,-6.198620564894017,-9.150720816600623,-5.9540764681993394,-8.561927882069302,-5.924876952724711,-9.656543446961571,-8.951109791447102,-6.889425365135392,-8.884188302925303,-8.837326478718381,-8.617238366896903,-9.75073768163808,-5.966096194003448,-7.350180133626754,-6.947027292752936,-5.905305980394516,-7.640685255581643,-9.704139070741187,-9.492091842932096,-6.3007589178191346,-5.719094095785526,-8.335057240348863,-6.65284200896275,-5.9862931781696425,-7.359125535978776,-9.179216998490729,-8.691073084503428,-6.753208950282109,0.0,0.0,302.326318227733,0.9700418796446487
1,-9.337938983330412,-9.127738644182196,-7.123813253269581,-6.21513007944467,-6.812364747471594,-9.098780932098611,-5.925949481077539,-6.887670867851493,-6.242939850150746,-6.313337689772676,-7.64696237200911,-8.112372793148916,-9.038632331035823,-6.741438160353859,-9.667369129045838,-6.19329413808168,-6.405873254587926,-9.87109464041719,-8.379965921305061,-6.032362471770104,-6.766136146701833,-5.555335017569437,-6.296708856051339,-8.894075152715908,-6.02002051317892,-8.499574575398283,-5.927465776736111,-9.417075518668986,-8.996508985521043,-6.679910015254646,-9.067294954057669,-8.973073373881528,-8.821303182454,-9.826948544096496,-6.500702060872791,-7.463524102476569,-7.045556003526604,-6.393601008218266,-7.497735960512874,-9.746949239170617,-8.949493322903537,-6.497480113356453,-5.816767670675614,-7.874919233869817,-6.908327179141281,-5.802848654921179,-7.772017887240361,-9.140923666673011,-8.536084209943168,-7.0353710344620985,0.0,0.0,326.5376656220669,0.8655170925707313
2,-9.89723966477198,-8.771276452413996,-7.148977607339119,-6.625916563587806,-6.648250224845214,-9.338853357123691,-5.935521903918407,-7.240450820873461,-6.336342618188133,-6.397006396958597,-7.879659048846112,-8.03094016063227,-8.998702783618613,-6.640958815836729,-9.493512147233353,-6.7401805833797095,-6.762299496635932,-9.122619585195793,-8.158293548456065,-6.445480175024121,-6.591802807892919,-6.029615384594654,-6.506572928314492,-8.431661932877248,-5.8972129703857705,-8.737577564117297,-6.182575235953608,-9.463640003388065,-8.864743105293432,-6.957487937069837,-8.811833430749695,-8.719054153408782,-9.156792585115278,-9.795468537902934,-6.427579284009205,-7.3484300409794105,-6.974524175306765,-6.096766744890231,-7.166844498311219,-9.613835521393243,-9.332891217543052,-6.465889944640384,-5.8447286300969505,-8.277908501693775,-6.8133918376009435,-5.920128812204578,-7.899778092621067,-9.158374694663825,-8.604265006746644,-6.993896770523017,0.0,0.0,321.42755910892765,0.9301610292019866
3,-9.463679126649724,-9.046420762893456,-7.199234401449268,-6.5909786096415175,-6.738119013741597,-9.213332116520382,-5.677555495225656,-7.165760542907167,-6.161685355137403,-6.383283946578932,-8.142929480806245,-8.482554875615767,-8.852078656537008,-7.135032650646202,-9.353501490119372,-6.210306608834652,-7.191564504670459,-9.650218690409087,-7.869746365697431,-6.269181302247387,-6.591131571966355,-6.1719366417653525,-5.974975191890961,-8.973133082439839,-5.779672489422266,-8.713389316011359,-5.784908747766948,-9.72043211778915,-9.185264764741191,-7.001056693666066,-8.60532012285955,-8.914262515703864,-8.963303956266357,-9.849721170102256,-6.362346966951641,-7.505140424952622,-7.251782364065746,-6.215815853212311,-7.280449240073038,-9.063275724093868,-9.129897615448787,-6.570942622348531,-5.794660928695494,-8.496415182475001,-6.631504670911151,-5.770883027381773,-8.037952146769364,-9.073639703450436,-8.637298147248579,-6.790574806791622,0.0,0.0,321.45893973682087,0.9355798721129052
4,-9.508292138866587,-9.240799323835216,-7.410326107331751,-6.785401599864154,-6.6499941936928595,-9.044275411489101,-5.920693990500435,-7.077295714409732,-6.156186620884712,-6.178870020130676,-7.872507378407448,-8.143222126246595,-8.95274290803825,-6.479313382729068,-9.600129415483751,-6.100979426685125,-6.643023938676629,-9.514065023542237,-7.790198308551454,-6.04433881454323,-6.483007933618638,-5.778259271404972,-5.928755267173656,-8.875947811925567,-5.929623347946659,-8.757033672763136,-6.052425560576027,-9.600326217994073,-8.916554110585409,-6.679792336864179,-8.796394059230806,-8.746950306520464,-8.971369265659504,-9.765324020812413,-6.470532951772028,-7.162444382325288,-6.928551579592055,-5.895595808626283,-7.318163676762305,-9.892569935299276,-9.022357605222702,-6.488338860739494,-5.570976282999769,-8.153488507987872,-6.869591192747532,-5.616926130947649,-7.362426195954216,-9.130417267278263,-8.710029243807817,-7.137322268760826,0.0,0.0,319.80013121437315,0.8601746131759495
5,-9.893617025873114,-9.346673247223178,-7.049399623764069,-6.622710461163569,-6.556229758142108,-9.595735809913155,-5.853345265031482,-7.281080744413702,-6.2385867357175835,-6.283524848927524,-7.2059283789938515,-8.120156035563513,-9.16181403664971,-6.723343436350179,-9.35124275443265,-6.613976023565396,-7.113625405606099,-9.90015426869171,-8.044976257873468,-6.51317044674253,-6.4715540242081415,-6.18693881912448,-5.507998660358847,-9.08802291122225,-5.602843785962938,-8.626684515496036,-6.0524532219777525,-9.74843647770833,-9.024146189673012,-6.979509928835009,-8.393912225675344,-8.734460194353142,-9.150089785541521,-9.62590280917497,-6.7448922653306145,-7.409963158434211,-6.9340027361007825,-6.167663287422246,-7.031494700696885,-9.388224882231237,-9.02554640178168,-6.596915099631855,-5.9245930077232405,-8.63553565610775,-6.853412279813784,-5.468348584688792,-7.491118682087862,-9.100324274517865,-8.416941955100157,-6.904380501552911,0.0,0.0,303.9020105368872,0.9779305862252352
6,-9.608931619477456,-9.003717003511051,-7.062472293546081,-6.227567459881121,-6.931963277251743,-8.958981233399216,-5.707052524208986,-7.3157620528786484,-6.946826938661626,-6.548504915460898,-7.701802669355093,-8.396131013073848,-9.010803913317432,-7.143076283832053,-9.342229829570538,-6.681108224267226,-6.599214819497215,-9.424345359829731,-7.845479290162457,-6.104460435464422,-6.444788735592783,-6.084412007453774,-6.4342463775234195,-9.002331965826702,-5.7503152559744635,-8.255577140188414,-6.083644732237635,-9.393818635451327,-8.92920718285197,-6.864184094007691,-8.609034039973613,-8.781103143686522,-9.028115978275912,-9.708009471696037,-6.541752854216735,-7.3323765613761855,-7.233169523518175,-6.1324070751982855,-7.136534569957885,-9.481251843766119,-9.378865280788713,-6.42952053218821,-5.773014154217778,-8.447539506002213,-6.677406430308452,-5.638116785560096,-7.723102000377514,-9.382843829870529,-8.914556038495846,-6.810446953240583,0.0,0.0,326.1485962297054,0.889987351852
7,-9.519575685431318,-8.962019954204543,-7.099993603755494,-6.535474182372807,-6.818640446622826,-9.09969046020548,-5.90588084069428,-7.038106966465846,-6.26661187995837,-6.41552249835282,-7.411095080223557,-7.8973228220672915,-8.777524991470647,-6.73537211858678,-9.489177660048787,-6.528689337469093,-6.783335347573381,-9.92993075976422,-8.106606394096737,-6.3492997023544,-6.546469851886163,-5.980300508735252,-6.2396410705277505,-8.913319020398804,-6.012222444662056,-8.867951438682217,-6.1815465380258585,-9.639404009492175,-8.9985489011765,-6.9522052734827,-8.274970082973292,-8.610582714903488,-8.592650908858769,-9.96580874520684,-6.434172988186301,-7.428811192863809,-7.103845184498908,-6.192101084227001,-7.003926252156414,-9.596013776549656,-9.063910964429262,-6.753465456729973,-5.839185512405234,-8.087005170936461,-6.58214116065345,-5.8467262008873915,-7.703093751256897,-9.243741275075175,-8.67263092465277,-6.640505896190941,0.0,0.0,321.9685091448433,0.8753219409090198
8,-9.842632550435853,-9.092221495375139,-7.290369247951577,-6.230101615239,-6.895801905626994,-9.010406668544041,-5.650066489477081,-6.8762800983766725,-6.022052081269742,-6.0806854661821035,-7.393613994714952,-8.472812633379506,-8.72220957548747,-6.741531621306126,-9.334109759182141,-6.751171853158537,-6.739474515323819,-9.581002651774414,-8.09913076197805,-6.212745100915108,-6.7407799957227175,-5.907130948894111,-6.612268068094694,-9.275519002790928,-5.432256808265717,-9.016900472209512,-5.822872412426265,-9.946104927507026,-8.838769424199768,-7.079858499566071,-8.837942695484077,-8.85900183159874,-8.86054373183728,-9.38295235556528,-6.501115552569407,-7.547175938914708,-7.161695967078722,-6.07494450481427,-7.291376605548118,-9.621825237731265,-9.117427153328359,-6.4636617200551525,-5.350608966923648,-8.261212802854155,-6.807592186049804,-6.336634023230992,-7.808669137349348,-9.344232154367313,-8.621538462753493,-7.103901520919871,0.0,0.0,333.5397672607323,0.8615703254332878
9,-9.884537586175762,-8.877972555469293,-7.187549571519227,-6.3280392420965725,-6.388144839346177,-9.273569212700451,-5.909309087325964,-7.203283834625323,-6.151665148460651,-6.242335142212287,-7.768237609766496,-8.138163698693166,-9.215634557950759,-6.71296865051855,-9.214822302551298,-6.11574999166186,-6.803950818384938,-9.79569367802214,-7.905156586360394,-6.546810763649535,-6.918097191455956,-5.6101191632413485,-6.315572072648175,-9.094772732750396,-5.615366899290662,-9.028885490075806,-6.225464864632597,-9.242480805187949,-9.204421966217952,-6.8462794295723,-8.540185123186003,-8.93270918125377,-9.108500166036889,-9.98503861248261,-6.246242678888438,-7.206567953906366,-6.823815132681989,-5.650088170143971,-7.040072084598232,-9.466375147224014,-9.219703428408401,-6.333190535906215,-5.4705283143807035,-8.473720903671762,-6.628552143946386,-6.049496263351561,-7.626543764381716,-9.084049022249244,-8.560196503430866,-6.916338101948384,0.0,0.0,328.99021283084005,0.833444889011237
